,city,state,latitude,longitude ,date,time
737,circleville,oh,39.6005556,-82.9461111,2003-10-01,23:00
738,eureka,ca,40.8022222,-124.1625,2004-10-01,16:00
739,las vegas,nv,36.1750000,-115.1363889,2004-10-01,17:00
740,albuquerque,nm,35.0844444,-106.6505556,2004-10-01,20:00
741,richmond,va,37.5536111,-77.4605556,2004-10-01,20:27
742,tucson,az,32.2216667,-110.9258333,2004-10-01,20:50
743,sebastian inlet (north of),fl,27.860302,-80.447274,2004-10-01,22:20
744,dunstable (uk/england),,51.883333,-0.516667,2004-10-01,23:00
745,sidney,mi,43.2500000,-85.1330556,2004-10-01,23:00
746,saskatoon (canada),sk,52.133333,-106.666667,2004-10-01,23:15
747,evergreen park/tinley park/orland park,il,41.462072,-87.894245,2005-10-01,00:00
748,harrisburg,mo,39.1269000,-92.4399,2005-10-01,00:00
749,oak forest,il,41.6027778,-87.7438889,2005-10-01,00:00
750,oak forest,il,41.6027778,-87.7438889,2005-10-01,00:30
751,orland park,il,41.6302778,-87.8538889,2005-10-01,00:40
752,tinley park,il,41.5733333,-87.7844444,2005-10-01,00:53
753,midlothian/posen,il,41.626389,-87.711667,2005-10-01,00:55
754,orland park,il,41.6302778,-87.8538889,2005-10-01,00:57
755,orland park,il,41.6302778,-87.8538889,2005-10-01,00:57
756,midlothian,il,41.6252778,-87.7175,2005-10-01,01:00
757,oak forest,il,41.6027778,-87.7438889,2005-10-01,01:00
758,oak forest,il,41.6027778,-87.7438889,2005-10-01,01:00
759,posen/midlothian,il,41.626389,-87.711667,2005-10-01,01:00
760,tinley park,il,41.5733333,-87.7844444,2005-10-01,01:00
761,tinley park,il,41.5733333,-87.7844444,2005-10-01,01:00
762,tinley park,il,41.5733333,-87.7844444,2005-10-01,01:00
763,tinley park,il,41.5733333,-87.7844444,2005-10-01,01:00
764,tinley park,il,41.5733333,-87.7844444,2005-10-01,01:00
765,oak forest,il,41.6027778,-87.7438889,2005-10-01,01:03
766,evergreen park,il,41.7205556,-87.7016667,2005-10-01,01:08
767,alsip,il,41.6688889,-87.7386111,2005-10-01,01:10
768,crestwood,il,41.6611111,-87.7525,2005-10-01,01:10
769,cuyahoga falls,oh,41.1338889,-81.4847222,2005-10-01,01:10
770,hillside,il,41.8777778,-87.9027778,2005-10-01,01:10
771,manhattan,il,41.4225000,-87.9858333,2005-10-01,01:10
772,oak forest,il,41.6027778,-87.7438889,2005-10-01,01:10
773,oak forest,il,41.6027778,-87.7438889,2005-10-01,01:10
774,oak forest,il,41.6027778,-87.7438889,2005-10-01,01:10
775,posen,il,41.6316667,-87.6813889,2005-10-01,03:00
776,greenup,ky,38.5730556,-82.8302778,2005-10-01,06:30
777,homestead,fl,25.4683333,-80.4777778,2005-10-01,08:22
778,albuquerque,nm,35.0844444,-106.6505556,2005-10-01,09:30
779,lake worth,fl,26.6155556,-80.0572222,2005-10-01,12:00
780,phoenix,az,33.4483333,-112.0733333,2005-10-01,15:00
781,los angeles,ca,34.0522222,-118.2427778,2005-10-01,17:00
782,west palm beach,fl,26.7052778,-80.0366667,2005-10-01,18:00
783,winnamac,in,41.05143,-86.603065,2005-10-01,19:00
784,rogers,mn,45.1888889,-93.5527778,2005-10-01,19:58
785,liberty hill,tx,30.6647222,-97.9222222,2005-10-01,20:05
786,san jose,ca,37.3394444,-121.8938889,2005-10-01,20:05
787,hamilton (canada),on,43.25,-79.833333,2005-10-01,20:08
788,napa,ca,38.2972222,-122.2844444,2005-10-01,20:30
789,laurelville,oh,39.4733333,-82.7394444,2005-10-01,21:30
790,oklahoma city,ok,35.4675000,-97.5161111,2005-10-01,21:30
791,buxton (uk/england),,52.75,1.3,2005-10-01,21:35
792,central lake,mi,45.0700000,-85.2644444,2005-10-01,22:00
793,portage la prairie (canada0,mb,49.972636,-98.282777,2005-10-01,22:30
794,tinley park,il,41.5733333,-87.7844444,2005-10-01,23:00
795,jones,mi,41.9025000,-85.7994444,2006-10-01,01:00
796,rio rancho,nm,35.2333333,-106.6638889,2006-10-01,01:00
797,bursa (turkey),,40.182846,29.067084,2006-10-01,01:20
798,irving,tx,32.8138889,-96.9486111,2006-10-01,01:30
799,montebello,ca,34.0094444,-118.1044444,2006-10-01,02:20
800,iraq,,33.223191,43.679291,2006-10-01,06:00
801,new york city (bronx),ny,40.7141667,-74.0063889,2006-10-01,12:30
802,mt. pleasant,sc,32.7938889,-79.8627778,2006-10-01,14:00
803,plainfield,il,41.6269444,-88.2038889,2006-10-01,14:00
804,thompson,mo,39.1886111,-91.9827778,2006-10-01,15:05
805,obrien,or,42.068889,-123.720833,2006-10-01,16:50
806,algona,ia,43.0700000,-94.2327778,2006-10-01,17:00
807,onion creek,wa,48.7838889,-117.8105556,2006-10-01,17:00
808,west greenwhich,ri,41.714918,-71.463612,2006-10-01,18:30
809,monkton,md,39.5786111,-76.6158333,2006-10-01,19:20
810,las vegas,nv,36.1750000,-115.1363889,2006-10-01,19:45
811,austin,tx,30.2669444,-97.7427778,2006-10-01,19:48
812,fall city,wa,47.5675000,-121.8875,2006-10-01,20:18
813,orchards,wa,45.6666667,-122.5597222,2006-10-01,20:19
814,pullman,wa,46.7313889,-117.1786111,2006-10-01,20:24
815,seattle,wa,47.6063889,-122.3308333,2006-10-01,20:34
816,orchard park,ny,42.7675000,-78.7441667,2006-10-01,21:00
817,sandrock,al,33.635026,-85.795908,2006-10-01,21:00
818,seattle,wa,47.6063889,-122.3308333,2006-10-01,21:00
819,roseville,ca,38.7522222,-121.2869444,2006-10-01,21:15
820,tin cup,co,37.963699,-104.838261,2006-10-01,21:35
821,santa fe,nm,35.6869444,-105.9372222,2006-10-01,22:00
822,phoenix and saguaro lake,az,33.800592,-112.204047,2006-10-01,22:15
823,winslow,az,35.0241667,-110.6966667,2006-10-01,22:18
824,cuchara,co,37.3791667,-105.0997222,2006-10-01,23:00
825,glorieta,nm,35.5830556,-105.7694444,2006-10-01,23:00
826,silver city,nm,32.7700000,-108.2797222,2006-10-01,23:00
827,wide ruins,az,35.4194444,-109.4958333,2006-10-01,23:00
828,boulder,co,40.0150000,-105.27,2006-10-01,23:15
829,canon city,co,38.4000000,-105.2166667,2006-10-01,23:15
830,cerrillos,tn,35.517491,-86.580447,2006-10-01,23:15
831,denver,co,39.7391667,-104.9841667,2006-10-01,23:15
832,edwards/vail (between),co,39.604851,-106.356612,2006-10-01,23:15
833,fairplay,co,39.2247222,-106.0013889,2006-10-01,23:15
834,hartsel,co,39.0216667,-105.7952778,2006-10-01,23:15
835,mccoy,co,39.9161111,-106.725,2006-10-01,23:15
836,pueblo west,co,38.3500000,-104.7222222,2006-10-01,23:15
837,santa fe,nm,35.6869444,-105.9372222,2006-10-01,23:15
838,taos,nm,36.4072222,-105.5725,2006-10-01,23:15
839,cascade,co,38.8966667,-104.9716667,2006-10-01,23:17
840,boulder (foothills of),co,40.0150000,-105.27,2006-10-01,23:20
841,cripple creek,co,38.7466667,-105.1777778,2006-10-01,23:20
842,grand junction (15-20 miles,co,32.486673,-91.963994,2006-10-01,23:20
843,raton,nm,36.9033333,-104.4386111,2006-10-01,23:20
844,raton,nm,36.9033333,-104.4386111,2006-10-01,23:20
845,sedalia,co,39.4369444,-104.9591667,2006-10-01,23:20
846,silverthorne,co,39.6375000,-106.0613889,2006-10-01,23:20
847,monument,co,39.0916667,-104.8722222,2006-10-01,23:27
848,pueblo west,co,38.3500000,-104.7222222,2006-10-01,23:30
849,farmington,nm,36.7280556,-108.2180556,2006-10-01,23:32
850,san antonio,nm,33.9177778,-106.8652778,2006-10-01,23:40
851,escondido,ca,33.1191667,-117.0855556,2007-10-01,00:00
852,los angeles,ca,34.0522222,-118.2427778,2007-10-01,00:00
853,dayton,oh,39.7588889,-84.1916667,2007-10-01,00:02
854,barrie (canada),on,44.383333,-79.7,2007-10-01,01:00
855,adelaide  (south australia),,-34.928661,138.598633,2007-10-01,02:00
856,sautee nacoochee,ga,34.683983,-83.67435,2007-10-01,02:30
857,charlotte,nc,35.2269444,-80.8433333,2007-10-01,09:50
858,litchfield,il,39.1752778,-89.6541667,2007-10-01,13:00
859,granville,oh,40.0680556,-82.5197222,2007-10-01,17:10
860,beulaville,nc,34.9236111,-77.7741667,2007-10-01,19:00
861,ewa beach,hi,21.3155556,-158.0072222,2007-10-01,20:00
862,north battleford (canada),sk,52.766667,-108.283333,2007-10-01,20:00
863,tryon,nc,35.2080556,-82.2386111,2007-10-01,20:00
864,ballinger,tx,31.7380556,-99.9469444,2007-10-01,21:00
865,deer park,ny,40.7616667,-73.3297222,2007-10-01,21:00
866,sanford,fl,28.8002778,-81.2733333,2007-10-01,21:00
867,dublin,ca,37.7022222,-121.9347222,2007-10-01,22:30
868,conway,ar,35.0886111,-92.4419444,2008-10-01,00:00
869,kuala lumpur (malaysia),,3.139003,101.686855,2008-10-01,00:24
870,bryan,oh,41.4747222,-84.5525,2008-10-01,01:00
871,merrick,ny,40.6627778,-73.5519444,2008-10-01,01:00
872,huntington,wv,38.4191667,-82.4452778,2008-10-01,05:00
873,lynchburg,va,37.4136111,-79.1425,2008-10-01,06:20
874,lanagan,mo,36.6080556,-94.4475,2008-10-01,09:00
875,dallas,tx,32.7833333,-96.8,2008-10-01,09:45
876,pell city,al,33.5861111,-86.2861111,2008-10-01,11:00
877,warwick,ri,41.7000000,-71.4166667,2008-10-01,19:00
878,bonham,tx,33.5772222,-96.1780556,2008-10-01,19:12
879,delta (canada),bc,50.183333,-98.316667,2008-10-01,19:40
880,cabazon,ca,33.9175000,-116.7863889,2008-10-01,20:00
881,glenrock,wy,42.8613889,-105.8716667,2008-10-01,20:00
882,marysville,wa,48.0519444,-122.1758333,2008-10-01,20:00
883,texas city,tx,29.3836111,-94.9025,2008-10-01,20:00
884,wilson,nc,35.7211111,-77.9158333,2008-10-01,20:00
885,idaho falls,id,43.4666667,-112.0333333,2008-10-01,20:03
886,leavenworth,wa,47.5963889,-120.6602778,2008-10-01,20:45
887,renton,wa,47.4830556,-122.2158333,2008-10-01,20:45
888,wellington,al,33.8225000,-85.8927778,2008-10-01,21:00
889,yerevan (armenia),,40.183333,44.516667,2008-10-01,21:00
890,lacey,wa,47.0344444,-122.8219444,2008-10-01,21:30
891,garrett,in,41.3494444,-85.1355556,2008-10-01,22:00
892,arlington,tx,32.7355556,-97.1077778,2008-10-01,22:30
893,sunnyvale,ca,37.3688889,-122.0352778,2008-10-01,22:45
894,kingsport,tn,36.5483333,-82.5619444,2008-10-01,22:55
895,grafton,wv,39.340925,-80.018966,2009-10-01,00:00
896,hogansville,ga,33.1730556,-84.915,2009-10-01,04:30
897,pawtucket,ri,41.8786111,-71.3830556,2009-10-01,08:00
898,canton,mi,42.3086111,-83.4822222,2009-10-01,09:00
899,whitefield,ok,35.2525000,-95.2372222,2009-10-01,15:38
900,memphis,tn,35.1494444,-90.0488889,2009-10-01,18:00
901,grafton,wv,39.340925,-80.018966,2009-10-01,19:00
902,providence,ri,41.8238889,-71.4133333,2009-10-01,20:00
903,beaver,oh,39.0305556,-82.8244444,2009-10-01,20:30
904,belmont,ms,34.5097222,-88.2091667,2009-10-01,22:30
905,belleview,fl,29.0550000,-82.0625,2009-10-01,23:00
906,fairfield,ct,41.1411111,-73.2641667,2009-10-01,23:00
907,delray beach,fl,26.4611111,-80.0730556,2010-10-01,00:00
908,aripeka,fl,28.4319444,-82.6644444,2010-10-01,06:25
909,james island,sc,32.753472,-79.952845,2010-10-01,08:03
910,middleton,wi,43.0972222,-89.5041667,2010-10-01,08:30
911,spotsylvania,va,38.2008333,-77.5894444,2010-10-01,09:30
912,sterling heights/utica border,mi,43.10729,-75.129221,2010-10-01,10:20
913,waxahachie,tx,32.3863889,-96.8480556,2010-10-01,12:16
914,dallas,tx,32.7833333,-96.8,2010-10-01,16:30
915,strasburg,va,38.9886111,-78.3588889,2010-10-01,18:30
916,fayetteville,nc,35.0525000,-78.8786111,2010-10-01,19:45
917,brunswick,oh,41.2380556,-81.8419444,2010-10-01,20:45
918,arlington,wa,48.1988889,-122.1238889,2010-10-01,21:00
919,saskatoon (canada),sk,52.133333,-106.666667,2010-10-01,21:00
920,corona,ca,33.8752778,-117.5655556,2010-10-01,23:00
921,rock spring,ga,34.8241667,-85.2427778,2010-10-01,23:00
922,cabot/lonoke,ar,34.974532,-92.016534,2011-10-01,00:00
923,staten island (over),ny,40.579532,-74.150201,2011-10-01,00:00
924,thunder bay (canada),on,48.4,-89.233333,2011-10-01,00:53
925,alligator point,fl,29.807988,-84.859352,2011-10-01,05:30
926,san benito,tx,26.1322222,-97.6308333,2011-10-01,06:00
927,brownwood,tx,31.7091667,-98.9908333,2011-10-01,09:30
928,clinton,ms,32.3413889,-90.3216667,2011-10-01,13:00
929,goshen,ca,36.3511111,-119.4191667,2011-10-01,16:00
930,carrieres sous poissy (france),,48.945484,2.037356,2011-10-01,17:00
931,linn (outside of),mo,38.4858333,-91.8502778,2011-10-01,20:00
932,wilmington,nc,34.2255556,-77.945,2011-10-01,20:00
933,cincinnati,oh,39.1619444,-84.4569444,2011-10-01,20:15
934,palatine,il,42.1102778,-88.0341667,2011-10-01,20:30
935,hamburg,ca,41.7830556,-123.0591667,2011-10-01,21:00
936,carlsbad,ca,33.1580556,-117.3497222,2011-10-01,21:20
937,kansas city,mo,39.0997222,-94.5783333,2011-10-01,21:43
938,kansas city,mo,39.0997222,-94.5783333,2011-10-01,21:43
939,tenino,wa,46.8569444,-122.8516667,2011-10-01,21:50
940,mccomb,ms,31.2436111,-90.4530556,2011-10-01,22:00
941,greenville area,sc,34.818831,-82.412391,2011-10-01,23:00
942,conyers,ga,33.6675000,-84.0177778,2011-10-01,23:11
943,captiva island,fl,26.527578,-82.194817,2011-10-01,23:30
944,bluffton,sc,32.237147,-80.860387,2011-10-01,23:41
945,homestead,fl,25.4683333,-80.4777778,2011-10-01,23:57
946,richmond,tx,29.5819444,-95.7605556,2012-10-01,01:00
947,colorado springs,co,38.8338889,-104.8208333,2012-10-01,01:50
948,surprise,az,33.6305556,-112.3325,2012-10-01,02:00
949,sarasota,fl,27.3361111,-82.5308333,2012-10-01,06:30
950,hawthorne/los angeles,ca,33.916403,-118.352575,2012-10-01,08:30
951,vinton/roanoke,va,37.280971,-79.896982,2012-10-01,09:00
952,welland (canada),on,42.983333,-79.25,2012-10-01,11:20
953,port hueneme,ca,34.1477778,-119.1941667,2012-10-01,17:30
954,hinsdale,il,41.8008333,-87.9369444,2012-10-01,19:30
955,eugene,or,44.0522222,-123.0855556,2012-10-01,20:00
956,fontana,ca,34.0922222,-117.4341667,2012-10-01,20:00
957,racine,wi,42.7261111,-87.7827778,2012-10-01,20:00
958,sunfield,mi,42.7622222,-84.9925,2012-10-01,20:00
959,capitola,ca,36.9752778,-121.9522222,2012-10-01,20:10
960,sauk centre,mn,45.7375000,-94.9522222,2012-10-01,22:30
961,huntington,in,40.8830556,-85.4975,2012-10-01,23:00
962,novi,mi,42.4805556,-83.4755556,2012-10-01,24:00
963,colorado springs,co,38.8338889,-104.8208333,2013-10-01,03:00
964,bel air,md,39.5358333,-76.3486111,2013-10-01,06:35
965,bakersfield,ca,35.3733333,-119.0177778,2013-10-01,07:40
966,furlong,nj,40.296218,-75.082115,2013-10-01,08:38
967,boulder/niwot,co,40.103874,-105.170819,2013-10-01,09:00
968,cobb mountain,ca,38.807404,-122.740546,2013-10-01,09:42
969,muncie,in,40.1933333,-85.3863889,2013-10-01,09:43
970,pittsburgh,pa,40.4405556,-79.9961111,2013-10-01,12:30
971,pittsburgh,pa,40.4405556,-79.9961111,2013-10-01,12:30
972,lincoln,ri,41.921111,-71.435,2013-10-01,12:40
973,boulder,co,40.0150000,-105.27,2013-10-01,18:30
974,thibodaux,la,29.7955556,-90.8227778,2013-10-01,19:15
975,webster,ny,43.2122222,-77.4302778,2013-10-01,19:20
976,southwest ranches,fl,26.0583333,-80.3375,2013-10-01,19:25
977,tampa,fl,27.9472222,-82.4586111,2013-10-01,20:00
978,cumming,ga,34.2072222,-84.1402778,2013-10-01,21:30
979,sneedville,tn,36.5297222,-83.2175,2013-10-01,21:40
980,white lake,mi,42.6916667,-83.5541667,2013-10-01,22:10
981,waterloo,ia,42.4927778,-92.3427778,2013-10-01,22:30
982,middle island (long island),ny,40.8841667,-72.9377778,2013-10-01,22:45
983,london (uk/england),,51.514125,-0.093689,2013-10-01,23:00
984,arlington,wi,43.3380556,-89.3802778,2013-10-01,23:30
1027,breckenridge,tx,32.7555556,-98.9019444,2000-10-12,08:00
1028,la serena (vi&ntilde;a del mar) (chile),,-29.906301,-71.250204,2000-10-12,11:09
1029,mountain city,tn,36.4744444,-81.805,2000-10-12,15:00
1030,new haven,wv,38.9863889,-81.9736111,2000-10-12,17:40
1031,belmont,vt,43.4155556,-72.8227778,2000-10-12,18:00
1032,gilbert/mesa/chandler,az,33.348216,-111.789581,2000-10-12,18:45
1033,gilbert,az,33.3527778,-111.7883333,2000-10-12,18:59
1034,gilbert,az,33.3527778,-111.7883333,2000-10-12,19:00
1035,tulsa,ok,36.1538889,-95.9925,2000-10-12,19:30
1036,brixham&#44 devon (uk/england),,50.39514,-3.513924,2000-10-12,20:08
1037,buckeye,az,33.3702778,-112.5830556,2000-10-12,21:30
1038,miami (kendall),fl,25.7738889,-80.1938889,2001-10-12,01:30
1039,miami,fl,25.7738889,-80.1938889,2001-10-12,05:30
1040,denver,co,39.7391667,-104.9841667,2001-10-12,15:40
1041,phoenix,az,33.4483333,-112.0733333,2001-10-12,18:30
1042,sainte-suzanne (near switzerland) (france),,48.097456,-0.349277,2001-10-12,19:40
1043,cannock (uk/england),,52.683333,-2.016667,2001-10-12,20:30
1044,eagle river,ak,61.3213889,-149.5677778,2001-10-12,23:08
1045,san leandro,ca,37.7250000,-122.155,2002-10-12,11:00
1046,winfield,tx,33.1672222,-95.1116667,2002-10-12,11:00
1047,san francisco,ca,37.7750000,-122.4183333,2002-10-12,14:40
1048,tinton falls,nj,40.3041667,-74.1008333,2002-10-12,15:49
1049,prescott,az,34.5400000,-112.4677778,2002-10-12,18:00
1050,renton,wa,47.4830556,-122.2158333,2002-10-12,19:10
1051,australia (rural),,-25.274398,133.775136,2002-10-12,19:13
1052,rose lake,id,47.5388889,-116.4708333,2002-10-12,19:30
1053,rotherham (uk/england),,53.433333,-1.35,2002-10-12,19:45
1054,paris,tx,33.6608333,-95.5552778,2002-10-12,20:00
1055,boca raton,fl,26.3583333,-80.0833333,2002-10-12,20:10
1056,paris,tx,33.6608333,-95.5552778,2002-10-12,20:45
1057,langley (canada),bc,49.1,-122.65,2002-10-12,23:45
1058,acton/aqua dulce,ca,34.493484,-118.21636,2003-10-12,00:00
1059,albany,ny,42.6525000,-73.7566667,2003-10-12,02:00
1060,antioch,ca,38.0050000,-121.8047222,2003-10-12,02:00
1061,auburn,pa,40.5983333,-76.0936111,2003-10-12,13:08
1062,rosamond,ca,34.8641667,-118.1625,2003-10-12,18:25
1063,south bend,in,41.6833333,-86.25,2003-10-12,18:30
1064,reevesville,sc,33.2055556,-80.6480556,2003-10-12,18:35
1065,pickering (canada),on,43.866667,-79.033333,2003-10-12,21:15
1066,dallas,tx,32.7833333,-96.8,2003-10-12,22:20
1067,salatiga (indonesia),,-7.33683,110.498817,2003-10-12,24:00
1068,fort morgan,co,40.2502778,-103.7994444,2004-10-12,00:00
1069,tacoma,wa,47.2530556,-122.4430556,2004-10-12,00:00
1070,ripon,ca,37.7416667,-121.1233333,2004-10-12,00:06
1071,rockville,md,39.0838889,-77.1530556,2004-10-12,07:37
1072,santa anna,ca,33.745573,-117.867834,2004-10-12,08:20
1073,utica,ny,43.1008333,-75.2330556,2004-10-12,12:55
1074,hayward,ca,37.6688889,-122.0797222,2004-10-12,14:00
1075,antibes (france),,43.580418,7.125102,2004-10-12,15:00
1076,&iacute;safj&ouml;r&eth;ur (iceland),,66.075833,-23.126667,2004-10-12,16:00
1077,miami,fl,25.7738889,-80.1938889,2004-10-12,20:01
1078,north port,fl,27.0438889,-82.2361111,2004-10-12,20:27
1079,belfair,wa,47.4508333,-122.8261111,2004-10-12,21:10
1080,rocklin,ca,38.7908333,-121.2347222,2004-10-12,22:30
1081,bakersfield,ca,35.3733333,-119.0177778,2005-10-12,00:00
1082,bossier city,la,32.5158333,-93.7319444,2005-10-12,01:15
1083,longwood,fl,28.7027778,-81.3386111,2005-10-12,02:05
1084,farmland,in,40.1877778,-85.1275,2005-10-12,04:00
1085,richmond hill (canada),,43.866667,-79.433333,2005-10-12,13:06
1086,noblesville,in,40.0455556,-86.0086111,2005-10-12,17:00
1087,gurgaon (india),,28.459497,77.026638,2005-10-12,19:35
1088,phoenix,az,33.4483333,-112.0733333,2005-10-12,20:02
1089,mesa,az,33.4222222,-111.8219444,2005-10-12,20:05
1090,peoria,az,33.5805556,-112.2366667,2005-10-12,20:32
1091,georgetown,tx,30.6325000,-97.6769444,2005-10-12,21:00
1092,san jose,ca,37.3394444,-121.8938889,2005-10-12,22:00
1093,cornwall (canada),on,46.24,-63.21,2006-10-12,01:23
1094,seekonk,ma,41.8083333,-71.3375,2006-10-12,17:30
1095,altamonte springs,fl,28.6608333,-81.3658333,2006-10-12,17:50
1096,victoria (canada),bc,46.216667,-63.483333,2006-10-12,18:30
1097,pontiac,mi,42.6388889,-83.2911111,2006-10-12,20:00
1098,boulder,co,40.0150000,-105.27,2006-10-12,22:30
1099,ogden,ut,41.2230556,-111.9730556,2007-10-12,00:20
1100,sedalia,mo,38.7044444,-93.2280556,2007-10-12,01:45
1101,new york city,ny,40.7141667,-74.0063889,2007-10-12,05:30
1102,arcadia,fl,27.2155556,-81.8586111,2007-10-12,08:15
1103,fort washington,pa,40.1416667,-75.2094444,2007-10-12,14:35
1104,west los angeles,ca,34.0522222,-118.2427778,2007-10-12,19:20
1105,indiana/ohio (in flight),in,37.060704,-88.525335,2007-10-12,20:00
1106,appleton,wi,44.2619444,-88.4152778,2007-10-12,21:30
1107,irvine,ca,33.6694444,-117.8222222,2007-10-12,22:00
1108,irvine,ca,33.6694444,-117.8222222,2007-10-12,22:00
1109,york,pa,39.9625000,-76.7280556,2007-10-12,22:00
1110,rogers,ar,36.3319444,-94.1183333,2007-10-12,23:00
1111,dingmans ferry,pa,41.2200000,-74.8716667,2007-10-12,23:30
1112,islip (central),ny,40.7297222,-73.2108333,2008-10-12,05:20
1113,russellton,pa,40.6113889,-79.8372222,2008-10-12,08:00
1114,reading,pa,40.3355556,-75.9272222,2008-10-12,09:00
1115,rio rancho,nm,35.2333333,-106.6638889,2008-10-12,09:00
1116,larksville,pa,41.2450000,-75.9311111,2008-10-12,12:00
1117,nicholasville,ky,37.8805556,-84.5730556,2008-10-12,15:10
1118,tacoma,wa,47.2530556,-122.4430556,2008-10-12,19:20
1119,mckinney,tx,33.1975000,-96.615,2008-10-12,20:00
1120,manchester,tn,35.4816667,-86.0886111,2008-10-12,21:00
1121,stafford (uk/england),,52.833333,-2.0,2008-10-12,21:00
1122,gainesville,va,38.7955556,-77.6141667,2008-10-12,23:00
1123,las vegas,nv,36.1750000,-115.1363889,2008-10-12,23:00
1124,wayne,mi,42.2813889,-83.3863889,2008-10-12,23:00
1125,dover,nh,43.1977778,-70.8741667,2009-10-12,07:00
1126,mcdonough,ga,33.4472222,-84.1469444,2009-10-12,11:00
1127,yakima,wa,46.6022222,-120.5047222,2009-10-12,20:00
1128,san juan,tx,26.1888889,-98.155,2009-10-12,20:30
1129,houston/tomball,tx,30.099121,-95.615819,2009-10-12,22:00
1130,port au port west (canada),nf,48.539371,-58.776848,2010-10-12,00:00
1131,cross roads,tx,31.0747222,-96.1425,2010-10-12,00:56
1132,tomball,tx,30.0969444,-95.6158333,2010-10-12,06:00
1133,sioux falls,sd,43.5500000,-96.7,2010-10-12,06:07
